ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-08-28,271.0610024517021,242.91405070097244,301.41381462732613,271.0610024517021,271.0610024517021,0.2469444694739989,0.2469444694739989,0.2469444694739989,0.2469444694739989,0.2469444694739989,0.2469444694739989,0.0,0.0,0.0,271.3079469211761
2024-08-29,269.59971099527394,241.9801197989996,297.98203023171396,269.59971099527394,269.59971099527394,0.09383307842905464,0.09383307842905464,0.09383307842905464,0.09383307842905464,0.09383307842905464,0.09383307842905464,0.0,0.0,0.0,269.693544073703
2024-08-30,268.13841953884577,239.23017216452294,295.7053112403565,268.13841953884577,268.13841953884577,-0.9721190934715658,-0.9721190934715658,-0.9721190934715658,-0.9721190934715658,-0.9721190934715658,-0.9721190934715658,0.0,0.0,0.0,267.1663004453742
2024-08-31,266.67712808241765,239.04617797384438,298.43055645497657,266.67712808241765,266.67712808241765,-0.5629101133608255,-0.5629101133608255,-0.5629101133608255,-0.5629101133608255,-0.5629101133608255,-0.5629101133608255,0.0,0.0,0.0,266.1142179690568
2024-09-01,265.2158366259895,237.9356944018172,293.1441511141751,265.2086099635301,265.22129835062077,0.18545228699992913,0.18545228699992913,0.18545228699992913,0.18545228699992913,0.18545228699992913,0.18545228699992913,0.0,0.0,0.0,265.4012889129894
2024-09-02,263.75454516956137,235.2554377226873,293.6772452651756,263.72465832493515,263.78384336013954,0.489277837492039,0.489277837492039,0.489277837492039,0.489277837492039,0.489277837492039,0.489277837492039,0.0,0.0,0.0,264.2438230070534
2024-09-03,262.29325371313314,234.35284837282305,290.1176580755618,262.22852578210774,262.3546978148777,0.519521534441543,0.519521534441543,0.519521534441543,0.519521534441543,0.519521534441543,0.519521534441543,0.0,0.0,0.0,262.8127752475747
2024-09-04,260.83196225670497,233.01234611484594,290.9599340454602,260.71995456989396,260.93787559335436,0.24694446947332702,0.24694446947332702,0.24694446947332702,0.24694446947332702,0.24694446947332702,0.24694446947332702,0.0,0.0,0.0,261.0789067261783
2024-09-05,259.37067080027686,229.64163674235047,289.1329391466572,259.2063937014977,259.5305838142194,0.09383307842845903,0.09383307842845903,0.09383307842845903,0.09383307842845903,0.09383307842845903,0.09383307842845903,0.0,0.0,0.0,259.46450387870533
2024-09-06,257.90937934384874,229.7544180007567,284.38294556837917,257.69095803092137,258.13157433641703,-0.9721190934723268,-0.9721190934723268,-0.9721190934723268,-0.9721190934723268,-0.9721190934723268,-0.9721190934723268,0.0,0.0,0.0,256.9372602503764
2024-09-07,256.4480878874205,228.01899694922886,283.9105253174121,256.161347201915,256.7343430725589,-0.5629101133635067,-0.5629101133635067,-0.5629101133635067,-0.5629101133635067,-0.5629101133635067,-0.5629101133635067,0.0,0.0,0.0,255.885177774057
2024-09-08,254.9867964309924,227.04607189124033,285.1329969134572,254.6165606459281,255.34707940744215,0.18545228699776037,0.18545228699776037,0.18545228699776037,0.18545228699776037,0.18545228699776037,0.18545228699776037,0.0,0.0,0.0,255.17224871799016
2024-09-09,253.5255049745642,226.01582121892386,281.473013080505,253.09186060276406,253.97598456955973,0.4892778374917396,0.4892778374917396,0.4892778374917396,0.4892778374917396,0.4892778374917396,0.4892778374917396,0.0,0.0,0.0,254.01478281205593
2024-09-10,252.06421351813609,225.13707096990578,281.09773871664356,251.55002544170628,252.59928078715487,0.519521534441708,0.519521534441708,0.519521534441708,0.519521534441708,0.519521534441708,0.519521534441708,0.0,0.0,0.0,252.5837350525778
2024-09-11,250.6029220617079,221.92519421288227,281.3907884675686,250.00479512101958,251.22417838105576,0.24694446947360388,0.24694446947360388,0.24694446947360388,0.24694446947360388,0.24694446947360388,0.24694446947360388,0.0,0.0,0.0,250.84986653118148
2024-09-12,249.14163060527974,221.4997750707912,276.89798243612717,248.45624049097682,249.85087596085236,0.0938330784310886,0.0938330784310886,0.0938330784310886,0.0938330784310886,0.0938330784310886,0.0938330784310886,0.0,0.0,0.0,249.23546368371083
2024-09-13,247.6803391488516,218.8784113259876,274.10019812891426,246.90107336055755,248.46860811797052,-0.9721190934730877,-0.9721190934730877,-0.9721190934730877,-0.9721190934730877,-0.9721190934730877,-0.9721190934730877,0.0,0.0,0.0,246.70822005537852
2024-09-14,246.21904769242343,217.34469863073502,272.89067178640073,245.34269676403719,247.0919176378705,-0.5629101133631772,-0.5629101133631772,-0.5629101133631772,-0.5629101133631772,-0.5629101133631772,-0.5629101133631772,0.0,0.0,0.0,245.65613757906024
2024-09-15,244.75775623599523,217.0337122188999,273.7989187994176,243.77649157316068,245.71309695303881,0.1854522869997305,0.1854522869997305,0.1854522869997305,0.1854522869997305,0.1854522869997305,0.1854522869997305,0.0,0.0,0.0,244.94320852299495
2024-09-16,243.29646477956712,214.78177178401134,272.37593246364725,242.2103134728024,244.35192076195588,0.48927783749144016,0.48927783749144016,0.48927783749144016,0.48927783749144016,0.48927783749144016,0.48927783749144016,0.0,0.0,0.0,243.78574261705856
2024-09-17,241.83517332313895,212.91877946265296,271.88498964103877,240.61368616256667,242.9926308508005,0.5195215344409743,0.5195215344409743,0.5195215344409743,0.5195215344409743,0.5195215344409743,0.5195215344409743,0.0,0.0,0.0,242.35469485757991
2024-09-18,240.3738818667108,214.37165245216383,269.97893490148454,239.0735918078459,241.65384434902998,0.2469444694738991,0.2469444694738991,0.2469444694738991,0.2469444694738991,0.2469444694738991,0.2469444694738991,0.0,0.0,0.0,240.6208263361847
